name,value,team_id,match_number,local,countryCode,internationalName
free_kicks_on_goal,0,122,2036291,TRUE,ESP,Spain
attempts_from_set_pieces,0,122,2036291,TRUE,ESP,Spain
attempts_in_open_play,12,122,2036291,TRUE,ESP,Spain
blocked,2,122,2036291,TRUE,ESP,Spain
team_time_out_counter,0,122,2036291,TRUE,ESP,Spain
passes_completed,608,122,2036291,TRUE,ESP,Spain
assists,3,122,2036291,TRUE,ESP,Spain
attempts_blocked,3,122,2036291,TRUE,ESP,Spain
shots_suffered,6,122,2036291,TRUE,ESP,Spain
shots_on_target_suffered,1,122,2036291,TRUE,ESP,Spain
recovered_ball,33,122,2036291,TRUE,ESP,Spain
goalkeeper_kicks,1,122,2036291,TRUE,ESP,Spain
goalkeeper_kicks_completed,1,122,2036291,TRUE,ESP,Spain
goalkeeper_kicks_completed_ratio,100,122,2036291,TRUE,ESP,Spain
attempts_from_direct_free-kick,0,122,2036291,TRUE,ESP,Spain
attempts_from_indirect_free-kick,0,122,2036291,TRUE,ESP,Spain
cross_completed,7,122,2036291,TRUE,ESP,Spain
attempts_from_corner,0,122,2036291,TRUE,ESP,Spain
attempts_after_throw_in,0,122,2036291,TRUE,ESP,Spain
own_goal_conceded,0,122,2036291,TRUE,ESP,Spain
clearance_attempted,15,122,2036291,TRUE,ESP,Spain
saves_and_blocks,4,122,2036291,TRUE,ESP,Spain
own_goals_for,0,122,2036291,TRUE,ESP,Spain
attempts_from_free-kick,0,122,2036291,TRUE,ESP,Spain
penalty_miss,0,122,2036291,TRUE,ESP,Spain
free_kick,13,122,2036291,TRUE,ESP,Spain
free_kick_direct,13,122,2036291,TRUE,ESP,Spain
free_kick_indirect,0,122,2036291,TRUE,ESP,Spain
played_time,96,122,2036291,TRUE,ESP,Spain
ball_not_in_play,59,122,2036291,TRUE,ESP,Spain
minutes_played_official,990,122,2036291,TRUE,ESP,Spain
handball,0,122,2036291,TRUE,ESP,Spain
simulation,0,122,2036291,TRUE,ESP,Spain
offsides_suffered,0,122,2036291,TRUE,ESP,Spain
goals_scored_with_right,1,122,2036291,TRUE,ESP,Spain
goals_scored_with_left,1,122,2036291,TRUE,ESP,Spain
goals_scored_head,1,122,2036291,TRUE,ESP,Spain
goals_scored_heel,0,122,2036291,TRUE,ESP,Spain
goals_scored_other,0,122,2036291,TRUE,ESP,Spain
save_in_open_play,2,122,2036291,TRUE,ESP,Spain
saves_on_direct_free_kick,0,122,2036291,TRUE,ESP,Spain
saves_on_indirect_free_kick,0,122,2036291,TRUE,ESP,Spain
save_set_pieces,0,122,2036291,TRUE,ESP,Spain
save_on_corner,0,122,2036291,TRUE,ESP,Spain
save_after_throw_in,0,122,2036291,TRUE,ESP,Spain
goals_conceded_on_direct_free_kick,0,122,2036291,TRUE,ESP,Spain
goal_conceded_on_indirect_free_kick,0,122,2036291,TRUE,ESP,Spain
goals_conceded_on_penalty,0,122,2036291,TRUE,ESP,Spain
goal_conceded_on_corner,0,122,2036291,TRUE,ESP,Spain
goals_conceded_after_throw_in,0,122,2036291,TRUE,ESP,Spain
attempts_on_target_conceded,2,122,2036291,TRUE,ESP,Spain
attempts_on_target_against_from_open_play,2,122,2036291,TRUE,ESP,Spain
attempts_on_target_against_from_penalty,0,122,2036291,TRUE,ESP,Spain
attempts_on_target_against_from_direct_free_kick,0,122,2036291,TRUE,ESP,Spain
goals_conceded_in_open_play,0,122,2036291,TRUE,ESP,Spain
goals_conceded_set_pieces,0,122,2036291,TRUE,ESP,Spain
passing_distribution_performed,,122,2036291,TRUE,ESP,Spain
shot_right,1,122,2036291,TRUE,ESP,Spain
shot_left,1,122,2036291,TRUE,ESP,Spain
shot_head,1,122,2036291,TRUE,ESP,Spain
shot_other_part_of_body,9,122,2036291,TRUE,ESP,Spain
attempts_on_woodwork,0,122,2036291,TRUE,ESP,Spain
attempts_on_bar,0,122,2036291,TRUE,ESP,Spain
attempts_on_post,0,122,2036291,TRUE,ESP,Spain
passes_received,608,122,2036291,TRUE,ESP,Spain
attacks,25,122,2036291,TRUE,ESP,Spain
lost_balls,53,122,2036291,TRUE,ESP,Spain
passes_per_instance_of_possession,5.060,122,2036291,TRUE,ESP,Spain
woodwork,0,122,2036291,TRUE,ESP,Spain
tackles,5,122,2036291,TRUE,ESP,Spain
tackles_suffered,0,122,2036291,TRUE,ESP,Spain
instance_of_possession,133,122,2036291,TRUE,ESP,Spain
change_of_possession,119,122,2036291,TRUE,ESP,Spain
penalty_conceded,0,122,2036291,TRUE,ESP,Spain
saves_on_penalty,0,122,2036291,TRUE,ESP,Spain
goals_in_open_play,3,122,2036291,TRUE,ESP,Spain
goals_from_direct_free_kick,0,122,2036291,TRUE,ESP,Spain
goals_from_indirect_free_kick,0,122,2036291,TRUE,ESP,Spain
goals_from_set_pieces,0,122,2036291,TRUE,ESP,Spain
goals_from_corner,0,122,2036291,TRUE,ESP,Spain
goals_after_throw_in,0,122,2036291,TRUE,ESP,Spain
goals_scored_inside_penalty_area,3,122,2036291,TRUE,ESP,Spain
goals_scored_outside_penalty_area,0,122,2036291,TRUE,ESP,Spain
penalty_awarded,0,122,2036291,TRUE,ESP,Spain
claims,0,122,2036291,TRUE,ESP,Spain
claims_high,0,122,2036291,TRUE,ESP,Spain
claims_low,0,122,2036291,TRUE,ESP,Spain
punches,0,122,2036291,TRUE,ESP,Spain
goals_conceded_from_set_pieces,0,122,2036291,TRUE,ESP,Spain
goals_conceded_penalty_area,0,122,2036291,TRUE,ESP,Spain
goals_conceded_outside_penalty_area,0,122,2036291,TRUE,ESP,Spain
cross_accuracy,29,122,2036291,TRUE,ESP,Spain
corners_completed,2,122,2036291,TRUE,ESP,Spain
matches_appearance,1,122,2036291,TRUE,ESP,Spain
clean_sheet,1,122,2036291,TRUE,ESP,Spain
shots_after_direct_free_kick,0,122,2036291,TRUE,ESP,Spain
shots_after_indirect_free_kick,0,122,2036291,TRUE,ESP,Spain
shots_after_corner,0,122,2036291,TRUE,ESP,Spain
shots_after_set_pieces,0,122,2036291,TRUE,ESP,Spain
goals_conceded_after_direct_freekick,0,122,2036291,TRUE,ESP,Spain
goals_conceded_after_indirect_freekick,0,122,2036291,TRUE,ESP,Spain
goals_conceded_after_corner,0,122,2036291,TRUE,ESP,Spain
goals_conceded_after_set_pieces,0,122,2036291,TRUE,ESP,Spain
big_chance,0,122,2036291,TRUE,ESP,Spain
team_average_passes,57.90,122,2036291,TRUE,ESP,Spain
goals_after_direct_free_kick,0,122,2036291,TRUE,ESP,Spain
goals_after_indirect_free_kick,0,122,2036291,TRUE,ESP,Spain
goals_after_corner,0,122,2036291,TRUE,ESP,Spain
goals_after_set_pieces,0,122,2036291,TRUE,ESP,Spain
passes_attempted_no_gk,639,122,2036291,TRUE,ESP,Spain
passes_completed_no_gk,579,122,2036291,TRUE,ESP,Spain
key_passes,3,122,2036291,TRUE,ESP,Spain
goals_over_attempts_ratio,20,122,2036291,TRUE,ESP,Spain
attempts_conceded,6,122,2036291,TRUE,ESP,Spain
offsides_last_15,1,144,2036297,FALSE,WAL,Wales
fouls_committed_last_15,9,144,2036297,FALSE,WAL,Wales
yellow_cards_last_15,1,144,2036297,FALSE,WAL,Wales
red_cards_last_15,0,144,2036297,FALSE,WAL,Wales
saves_last_15,7,144,2036297,FALSE,WAL,Wales
corners_last_15,1,144,2036297,FALSE,WAL,Wales
blocks_last_15,4,144,2036297,FALSE,WAL,Wales
assists_last_15,1,144,2036297,FALSE,WAL,Wales
goalkeeper_kicks_last_15,8,144,2036297,FALSE,WAL,Wales
free_kick_direct_last_15,11,144,2036297,FALSE,WAL,Wales
free_kick_indirect_last_15,2,144,2036297,FALSE,WAL,Wales
saves_over_shot_on_target_ratio,88,144,2036297,FALSE,WAL,Wales
seasonal_total_saves,7,144,2036297,FALSE,WAL,Wales
seasonal_total_blocks,4,144,2036297,FALSE,WAL,Wales
seasonal_assists,1,144,2036297,FALSE,WAL,Wales
goals,1,144,2036297,FALSE,WAL,Wales
attempts,4,144,2036297,FALSE,WAL,Wales
attempts_on_target,1,144,2036297,FALSE,WAL,Wales
goals_conceded,1,144,2036297,FALSE,WAL,Wales
cross_attempted,5,144,2036297,FALSE,WAL,Wales
throw_ins,26,144,2036297,FALSE,WAL,Wales
throw_ins_completed,4,144,2036297,FALSE,WAL,Wales
passes_accuracy,79,144,2036297,FALSE,WAL,Wales
penalty_scored,0,144,2036297,FALSE,WAL,Wales
passes_attempted,326,144,2036297,FALSE,WAL,Wales
goals_scored,1,144,2036297,FALSE,WAL,Wales
offsides,1,144,2036297,FALSE,WAL,Wales
fouls_committed,9,144,2036297,FALSE,WAL,Wales
fouls_suffered,11,144,2036297,FALSE,WAL,Wales
yellow_cards,1,144,2036297,FALSE,WAL,Wales
red_cards,0,144,2036297,FALSE,WAL,Wales
saves,7,144,2036297,FALSE,WAL,Wales
corners,1,144,2036297,FALSE,WAL,Wales
ball_possession,38,144,2036297,FALSE,WAL,Wales
attempts_off_target,3,144,2036297,FALSE,WAL,Wales
attempts_accuracy,25,144,2036297,FALSE,WAL,Wales
penalties,0,144,2036297,FALSE,WAL,Wales
free_kicks_on_goal,0,144,2036297,FALSE,WAL,Wales
attempts_from_set_pieces,1,144,2036297,FALSE,WAL,Wales
attempts_in_open_play,3,144,2036297,FALSE,WAL,Wales
blocked,4,144,2036297,FALSE,WAL,Wales
team_time_out_counter,0,144,2036297,FALSE,WAL,Wales
passes_completed,258,144,2036297,FALSE,WAL,Wales
assists,1,144,2036297,FALSE,WAL,Wales
attempts_blocked,0,144,2036297,FALSE,WAL,Wales
shots_suffered,19,144,2036297,FALSE,WAL,Wales
shots_on_target_suffered,8,144,2036297,FALSE,WAL,Wales
recovered_ball,31,144,2036297,FALSE,WAL,Wales
goalkeeper_kicks,8,144,2036297,FALSE,WAL,Wales
goalkeeper_kicks_completed,4,144,2036297,FALSE,WAL,Wales
goalkeeper_kicks_completed_ratio,50,144,2036297,FALSE,WAL,Wales
attempts_from_direct_free-kick,1,144,2036297,FALSE,WAL,Wales
attempts_from_indirect_free-kick,0,144,2036297,FALSE,WAL,Wales
cross_completed,1,144,2036297,FALSE,WAL,Wales
attempts_from_corner,0,144,2036297,FALSE,WAL,Wales
attempts_after_throw_in,0,144,2036297,FALSE,WAL,Wales
own_goal_conceded,0,144,2036297,FALSE,WAL,Wales
clearance_attempted,23,144,2036297,FALSE,WAL,Wales
saves_and_blocks,11,144,2036297,FALSE,WAL,Wales
own_goals_for,0,144,2036297,FALSE,WAL,Wales
attempts_from_free-kick,1,144,2036297,FALSE,WAL,Wales
penalty_miss,0,144,2036297,FALSE,WAL,Wales
free_kick,13,144,2036297,FALSE,WAL,Wales
free_kick_direct,11,144,2036297,FALSE,WAL,Wales
free_kick_indirect,2,144,2036297,FALSE,WAL,Wales
played_time,96,144,2036297,FALSE,WAL,Wales
ball_not_in_play,74,144,2036297,FALSE,WAL,Wales
minutes_played_official,990,144,2036297,FALSE,WAL,Wales
handball,0,144,2036297,FALSE,WAL,Wales
simulation,0,144,2036297,FALSE,WAL,Wales
offsides_suffered,2,144,2036297,FALSE,WAL,Wales
goals_scored_with_right,0,144,2036297,FALSE,WAL,Wales
goals_scored_with_left,1,144,2036297,FALSE,WAL,Wales
goals_scored_head,0,144,2036297,FALSE,WAL,Wales
goals_scored_heel,0,144,2036297,FALSE,WAL,Wales
goals_scored_other,0,144,2036297,FALSE,WAL,Wales
save_in_open_play,7,144,2036297,FALSE,WAL,Wales
saves_on_direct_free_kick,0,144,2036297,FALSE,WAL,Wales
saves_on_indirect_free_kick,0,144,2036297,FALSE,WAL,Wales
save_set_pieces,0,144,2036297,FALSE,WAL,Wales
save_on_corner,0,144,2036297,FALSE,WAL,Wales
save_after_throw_in,0,144,2036297,FALSE,WAL,Wales
goals_conceded_on_direct_free_kick,0,144,2036297,FALSE,WAL,Wales
goal_conceded_on_indirect_free_kick,0,144,2036297,FALSE,WAL,Wales
goals_conceded_on_penalty,0,144,2036297,FALSE,WAL,Wales
goal_conceded_on_corner,0,144,2036297,FALSE,WAL,Wales
goals_conceded_after_throw_in,0,144,2036297,FALSE,WAL,Wales
attempts_on_target_conceded,8,144,2036297,FALSE,WAL,Wales
attempts_on_target_against_from_open_play,8,144,2036297,FALSE,WAL,Wales
attempts_on_target_against_from_penalty,0,144,2036297,FALSE,WAL,Wales
attempts_on_target_against_from_direct_free_kick,0,144,2036297,FALSE,WAL,Wales
goals_conceded_in_open_play,1,144,2036297,FALSE,WAL,Wales
goals_conceded_set_pieces,0,144,2036297,FALSE,WAL,Wales
passing_distribution_performed,,144,2036297,FALSE,WAL,Wales
shot_right,0,144,2036297,FALSE,WAL,Wales
shot_left,1,144,2036297,FALSE,WAL,Wales
shot_head,0,144,2036297,FALSE,WAL,Wales
shot_other_part_of_body,3,144,2036297,FALSE,WAL,Wales
attempts_on_woodwork,0,144,2036297,FALSE,WAL,Wales
attempts_on_bar,0,144,2036297,FALSE,WAL,Wales
attempts_on_post,0,144,2036297,FALSE,WAL,Wales
passes_received,258,144,2036297,FALSE,WAL,Wales
attacks,18,144,2036297,FALSE,WAL,Wales
lost_balls,62,144,2036297,FALSE,WAL,Wales
passes_per_instance_of_possession,1.964,144,2036297,FALSE,WAL,Wales
woodwork,0,144,2036297,FALSE,WAL,Wales
tackles,11,144,2036297,FALSE,WAL,Wales
tackles_suffered,0,144,2036297,FALSE,WAL,Wales
instance_of_possession,166,144,2036297,FALSE,WAL,Wales
change_of_possession,151,144,2036297,FALSE,WAL,Wales
penalty_conceded,0,144,2036297,FALSE,WAL,Wales
saves_on_penalty,0,144,2036297,FALSE,WAL,Wales
goals_in_open_play,1,144,2036297,FALSE,WAL,Wales
goals_from_direct_free_kick,0,144,2036297,FALSE,WAL,Wales
goals_from_indirect_free_kick,0,144,2036297,FALSE,WAL,Wales
goals_from_set_pieces,0,144,2036297,FALSE,WAL,Wales
goals_from_corner,0,144,2036297,FALSE,WAL,Wales
goals_after_throw_in,0,144,2036297,FALSE,WAL,Wales
goals_scored_inside_penalty_area,1,144,2036297,FALSE,WAL,Wales
goals_scored_outside_penalty_area,0,144,2036297,FALSE,WAL,Wales
penalty_awarded,0,144,2036297,FALSE,WAL,Wales
claims,0,144,2036297,FALSE,WAL,Wales
claims_high,0,144,2036297,FALSE,WAL,Wales
claims_low,0,144,2036297,FALSE,WAL,Wales
punches,0,144,2036297,FALSE,WAL,Wales
goals_conceded_from_set_pieces,0,144,2036297,FALSE,WAL,Wales
goals_conceded_penalty_area,0,144,2036297,FALSE,WAL,Wales
goals_conceded_outside_penalty_area,1,144,2036297,FALSE,WAL,Wales
cross_accuracy,20,144,2036297,FALSE,WAL,Wales
corners_completed,1,144,2036297,FALSE,WAL,Wales
matches_appearance,1,144,2036297,FALSE,WAL,Wales
clean_sheet,0,144,2036297,FALSE,WAL,Wales
shots_after_direct_free_kick,0,144,2036297,FALSE,WAL,Wales
shots_after_indirect_free_kick,0,144,2036297,FALSE,WAL,Wales
shots_after_corner,0,144,2036297,FALSE,WAL,Wales
shots_after_set_pieces,0,144,2036297,FALSE,WAL,Wales
goals_conceded_after_direct_freekick,0,144,2036297,FALSE,WAL,Wales
goals_conceded_after_indirect_freekick,0,144,2036297,FALSE,WAL,Wales
goals_conceded_after_corner,0,144,2036297,FALSE,WAL,Wales
goals_conceded_after_set_pieces,0,144,2036297,FALSE,WAL,Wales
big_chance,0,144,2036297,FALSE,WAL,Wales
team_average_passes,22.80,144,2036297,FALSE,WAL,Wales
goals_after_direct_free_kick,0,144,2036297,FALSE,WAL,Wales
goals_after_indirect_free_kick,0,144,2036297,FALSE,WAL,Wales
goals_after_corner,0,144,2036297,FALSE,WAL,Wales
goals_after_set_pieces,0,144,2036297,FALSE,WAL,Wales
passes_attempted_no_gk,289,144,2036297,FALSE,WAL,Wales
passes_completed_no_gk,228,144,2036297,FALSE,WAL,Wales
key_passes,1,144,2036297,FALSE,WAL,Wales
goals_over_attempts_ratio,20,144,2036297,FALSE,WAL,Wales
attempts_conceded,19,144,2036297,FALSE,WAL,Wales
offsides_last_15,2,56370,2036297,TRUE,CRO,Croatia
fouls_committed_last_15,11,56370,2036297,TRUE,CRO,Croatia
yellow_cards_last_15,1,56370,2036297,TRUE,CRO,Croatia
red_cards_last_15,0,56370,2036297,TRUE,CRO,Croatia
saves_last_15,0,56370,2036297,TRUE,CRO,Croatia
corners_last_15,7,56370,2036297,TRUE,CRO,Croatia
blocks_last_15,0,56370,2036297,TRUE,CRO,Croatia
assists_last_15,1,56370,2036297,TRUE,CRO,Croatia
goalkeeper_kicks_last_15,6,56370,2036297,TRUE,CRO,Croatia
free_kick_direct_last_15,9,56370,2036297,TRUE,CRO,Croatia
free_kick_indirect_last_15,1,56370,2036297,TRUE,CRO,Croatia
saves_over_shot_on_target_ratio,0,56370,2036297,TRUE,CRO,Croatia
seasonal_total_saves,0,56370,2036297,TRUE,CRO,Croatia
seasonal_total_blocks,0,56370,2036297,TRUE,CRO,Croatia
seasonal_assists,1,56370,2036297,TRUE,CRO,Croatia
goals,1,56370,2036297,TRUE,CRO,Croatia
attempts,19,56370,2036297,TRUE,CRO,Croatia
attempts_on_target,8,56370,2036297,TRUE,CRO,Croatia
goals_conceded,1,56370,2036297,TRUE,CRO,Croatia
cross_attempted,23,56370,2036297,TRUE,CRO,Croatia
throw_ins,21,56370,2036297,TRUE,CRO,Croatia
throw_ins_completed,6,56370,2036297,TRUE,CRO,Croatia
passes_accuracy,92,56370,2036297,TRUE,CRO,Croatia
penalty_scored,0,56370,2036297,TRUE,CRO,Croatia
passes_attempted,658,56370,2036297,TRUE,CRO,Croatia
goals_scored,1,56370,2036297,TRUE,CRO,Croatia
offsides,2,56370,2036297,TRUE,CRO,Croatia
fouls_committed,11,56370,2036297,TRUE,CRO,Croatia
fouls_suffered,9,56370,2036297,TRUE,CRO,Croatia
yellow_cards,1,56370,2036297,TRUE,CRO,Croatia
red_cards,0,56370,2036297,TRUE,CRO,Croatia
saves,0,56370,2036297,TRUE,CRO,Croatia
corners,7,56370,2036297,TRUE,CRO,Croatia
ball_possession,62,56370,2036297,TRUE,CRO,Croatia
attempts_off_target,7,56370,2036297,TRUE,CRO,Croatia
attempts_accuracy,42,56370,2036297,TRUE,CRO,Croatia
penalties,0,56370,2036297,TRUE,CRO,Croatia
free_kicks_on_goal,0,56370,2036297,TRUE,CRO,Croatia
attempts_from_set_pieces,0,56370,2036297,TRUE,CRO,Croatia
attempts_in_open_play,19,56370,2036297,TRUE,CRO,Croatia
blocked,0,56370,2036297,TRUE,CRO,Croatia
team_time_out_counter,0,56370,2036297,TRUE,CRO,Croatia
passes_completed,606,56370,2036297,TRUE,CRO,Croatia
assists,1,56370,2036297,TRUE,CRO,Croatia
attempts_blocked,4,56370,2036297,TRUE,CRO,Croatia
shots_suffered,4,56370,2036297,TRUE,CRO,Croatia
shots_on_target_suffered,1,56370,2036297,TRUE,CRO,Croatia
recovered_ball,35,56370,2036297,TRUE,CRO,Croatia
goalkeeper_kicks,6,56370,2036297,TRUE,CRO,Croatia
goalkeeper_kicks_completed,6,56370,2036297,TRUE,CRO,Croatia
goalkeeper_kicks_completed_ratio,100,56370,2036297,TRUE,CRO,Croatia
attempts_from_direct_free-kick,0,56370,2036297,TRUE,CRO,Croatia
attempts_from_indirect_free-kick,0,56370,2036297,TRUE,CRO,Croatia
cross_completed,7,56370,2036297,TRUE,CRO,Croatia
attempts_from_corner,0,56370,2036297,TRUE,CRO,Croatia
attempts_after_throw_in,0,56370,2036297,TRUE,CRO,Croatia
own_goal_conceded,0,56370,2036297,TRUE,CRO,Croatia
clearance_attempted,10,56370,2036297,TRUE,CRO,Croatia
saves_and_blocks,0,56370,2036297,TRUE,CRO,Croatia
own_goals_for,0,56370,2036297,TRUE,CRO,Croatia
attempts_from_free-kick,0,56370,2036297,TRUE,CRO,Croatia
penalty_miss,0,56370,2036297,TRUE,CRO,Croatia
free_kick,10,56370,2036297,TRUE,CRO,Croatia
free_kick_direct,9,56370,2036297,TRUE,CRO,Croatia
free_kick_indirect,1,56370,2036297,TRUE,CRO,Croatia
played_time,96,56370,2036297,TRUE,CRO,Croatia
ball_not_in_play,60,56370,2036297,TRUE,CRO,Croatia
minutes_played_official,990,56370,2036297,TRUE,CRO,Croatia
handball,0,56370,2036297,TRUE,CRO,Croatia
simulation,0,56370,2036297,TRUE,CRO,Croatia
offsides_suffered,1,56370,2036297,TRUE,CRO,Croatia
goals_scored_with_right,1,56370,2036297,TRUE,CRO,Croatia
goals_scored_with_left,0,56370,2036297,TRUE,CRO,Croatia
goals_scored_head,0,56370,2036297,TRUE,CRO,Croatia
goals_scored_heel,0,56370,2036297,TRUE,CRO,Croatia
goals_scored_other,0,56370,2036297,TRUE,CRO,Croatia
save_in_open_play,0,56370,2036297,TRUE,CRO,Croatia
saves_on_direct_free_kick,0,56370,2036297,TRUE,CRO,Croatia
saves_on_indirect_free_kick,0,56370,2036297,TRUE,CRO,Croatia
save_set_pieces,0,56370,2036297,TRUE,CRO,Croatia
save_on_corner,0,56370,2036297,TRUE,CRO,Croatia
save_after_throw_in,0,56370,2036297,TRUE,CRO,Croatia
goals_conceded_on_direct_free_kick,0,56370,2036297,TRUE,CRO,Croatia
goal_conceded_on_indirect_free_kick,0,56370,2036297,TRUE,CRO,Croatia
goals_conceded_on_penalty,0,56370,2036297,TRUE,CRO,Croatia
goal_conceded_on_corner,0,56370,2036297,TRUE,CRO,Croatia
goals_conceded_after_throw_in,0,56370,2036297,TRUE,CRO,Croatia
attempts_on_target_conceded,1,56370,2036297,TRUE,CRO,Croatia
attempts_on_target_against_from_open_play,1,56370,2036297,TRUE,CRO,Croatia
attempts_on_target_against_from_penalty,0,56370,2036297,TRUE,CRO,Croatia
attempts_on_target_against_from_direct_free_kick,0,56370,2036297,TRUE,CRO,Croatia
goals_conceded_in_open_play,1,56370,2036297,TRUE,CRO,Croatia
goals_conceded_set_pieces,0,56370,2036297,TRUE,CRO,Croatia
passing_distribution_performed,,56370,2036297,TRUE,CRO,Croatia
shot_right,1,56370,2036297,TRUE,CRO,Croatia
shot_left,0,56370,2036297,TRUE,CRO,Croatia
shot_head,0,56370,2036297,TRUE,CRO,Croatia
shot_other_part_of_body,18,56370,2036297,TRUE,CRO,Croatia
attempts_on_woodwork,1,56370,2036297,TRUE,CRO,Croatia
attempts_on_bar,1,56370,2036297,TRUE,CRO,Croatia
attempts_on_post,0,56370,2036297,TRUE,CRO,Croatia
passes_received,606,56370,2036297,TRUE,CRO,Croatia
attacks,45,56370,2036297,TRUE,CRO,Croatia
lost_balls,58,56370,2036297,TRUE,CRO,Croatia
passes_per_instance_of_possession,4.113,56370,2036297,TRUE,CRO,Croatia
woodwork,1,56370,2036297,TRUE,CRO,Croatia
tackles,8,56370,2036297,TRUE,CRO,Croatia
tackles_suffered,0,56370,2036297,TRUE,CRO,Croatia
instance_of_possession,160,56370,2036297,TRUE,CRO,Croatia
change_of_possession,148,56370,2036297,TRUE,CRO,Croatia
penalty_conceded,0,56370,2036297,TRUE,CRO,Croatia
saves_on_penalty,0,56370,2036297,TRUE,CRO,Croatia
goals_in_open_play,1,56370,2036297,TRUE,CRO,Croatia
goals_from_direct_free_kick,0,56370,2036297,TRUE,CRO,Croatia
goals_from_indirect_free_kick,0,56370,2036297,TRUE,CRO,Croatia
goals_from_set_pieces,0,56370,2036297,TRUE,CRO,Croatia
goals_from_corner,0,56370,2036297,TRUE,CRO,Croatia
goals_after_throw_in,0,56370,2036297,TRUE,CRO,Croatia
goals_scored_inside_penalty_area,0,56370,2036297,TRUE,CRO,Croatia
goals_scored_outside_penalty_area,1,56370,2036297,TRUE,CRO,Croatia
penalty_awarded,0,56370,2036297,TRUE,CRO,Croatia
claims,0,56370,2036297,TRUE,CRO,Croatia
claims_high,0,56370,2036297,TRUE,CRO,Croatia
claims_low,0,56370,2036297,TRUE,CRO,Croatia
punches,0,56370,2036297,TRUE,CRO,Croatia
goals_conceded_from_set_pieces,0,56370,2036297,TRUE,CRO,Croatia
goals_conceded_penalty_area,1,56370,2036297,TRUE,CRO,Croatia
goals_conceded_outside_penalty_area,0,56370,2036297,TRUE,CRO,Croatia
cross_accuracy,30,56370,2036297,TRUE,CRO,Croatia
corners_completed,1,56370,2036297,TRUE,CRO,Croatia
matches_appearance,1,56370,2036297,TRUE,CRO,Croatia
clean_sheet,0,56370,2036297,TRUE,CRO,Croatia
shots_after_direct_free_kick,0,56370,2036297,TRUE,CRO,Croatia
shots_after_indirect_free_kick,0,56370,2036297,TRUE,CRO,Croatia
shots_after_corner,0,56370,2036297,TRUE,CRO,Croatia
shots_after_set_pieces,0,56370,2036297,TRUE,CRO,Croatia
goals_conceded_after_direct_freekick,0,56370,2036297,TRUE,CRO,Croatia
goals_conceded_after_indirect_freekick,0,56370,2036297,TRUE,CRO,Croatia
goals_conceded_after_corner,0,56370,2036297,TRUE,CRO,Croatia
goals_conceded_after_set_pieces,0,56370,2036297,TRUE,CRO,Croatia
big_chance,0,56370,2036297,TRUE,CRO,Croatia
team_average_passes,58.10,56370,2036297,TRUE,CRO,Croatia
goals_after_direct_free_kick,0,56370,2036297,TRUE,CRO,Croatia
goals_after_indirect_free_kick,0,56370,2036297,TRUE,CRO,Croatia
goals_after_corner,0,56370,2036297,TRUE,CRO,Croatia
goals_after_set_pieces,0,56370,2036297,TRUE,CRO,Croatia
passes_attempted_no_gk,630,56370,2036297,TRUE,CRO,Croatia
passes_completed_no_gk,581,56370,2036297,TRUE,CRO,Croatia
key_passes,1,56370,2036297,TRUE,CRO,Croatia
goals_over_attempts_ratio,5,56370,2036297,TRUE,CRO,Croatia
attempts_conceded,4,56370,2036297,TRUE,CRO,Croatia
offsides_last_15,2,113,2036309,FALSE,ROU,Romania
fouls_committed_last_15,10,113,2036309,FALSE,ROU,Romania
yellow_cards_last_15,3,113,2036309,FALSE,ROU,Romania
red_cards_last_15,0,113,2036309,FALSE,ROU,Romania
saves_last_15,1,113,2036309,FALSE,ROU,Romania
corners_last_15,6,113,2036309,FALSE,ROU,Romania
blocks_last_15,0,113,2036309,FALSE,ROU,Romania
assists_last_15,2,113,2036309,FALSE,ROU,Romania
goalkeeper_kicks_last_15,5,113,2036309,FALSE,ROU,Romania
free_kick_direct_last_15,11,113,2036309,FALSE,ROU,Romania
free_kick_indirect_last_15,0,113,2036309,FALSE,ROU,Romania
saves_over_shot_on_target_ratio,100,113,2036309,FALSE,ROU,Romania
seasonal_total_saves,1,113,2036309,FALSE,ROU,Romania
seasonal_total_blocks,0,113,2036309,FALSE,ROU,Romania
seasonal_assists,2,113,2036309,FALSE,ROU,Romania
goals,2,113,2036309,FALSE,ROU,Romania
attempts,12,113,2036309,FALSE,ROU,Romania
attempts_on_target,3,113,2036309,FALSE,ROU,Romania
goals_conceded,0,113,2036309,FALSE,ROU,Romania
cross_attempted,22,113,2036309,FALSE,ROU,Romania
throw_ins,21,113,2036309,FALSE,ROU,Romania
throw_ins_completed,3,113,2036309,FALSE,ROU,Romania
passes_accuracy,84,113,2036309,FALSE,ROU,Romania
penalty_scored,0,113,2036309,FALSE,ROU,Romania
passes_attempted,528,113,2036309,FALSE,ROU,Romania
goals_scored,2,113,2036309,FALSE,ROU,Romania
offsides,2,113,2036309,FALSE,ROU,Romania
fouls_committed,10,113,2036309,FALSE,ROU,Romania
fouls_suffered,11,113,2036309,FALSE,ROU,Romania
yellow_cards,3,113,2036309,FALSE,ROU,Romania
red_cards,0,113,2036309,FALSE,ROU,Romania
saves,1,113,2036309,FALSE,ROU,Romania
corners,6,113,2036309,FALSE,ROU,Romania
ball_possession,67,113,2036309,FALSE,ROU,Romania
attempts_off_target,5,113,2036309,FALSE,ROU,Romania
